기사제목,작성일,URL,score,숫자단위_매칭수,통계출처_언급,변화표현_매칭수
여성 임직원 만난 진옥동 신한금융 회장 “회사 중심으로 성장해야”,2025-03-09,https://www.chosun.com/economy/money/2025/03/09/2XB5VEU7WOWVCEM5CROS7H7FQ4,32,32,False,0
"롯데손보, 900억대 후순위채 조기 상환 못해",2025-05-09,https://www.chosun.com/economy/economy_general/2025/05/09/SQLLSAZD35ENRIL67EOLKI4DFU,32,30,False,2
"美 캘리포니아주, ‘내연차 퇴출’ 계획 무산되자 트럼프 소송",2025-06-13,https://www.chosun.com/economy/auto/2025/06/13/X5G3FZQPOVCOZLYMLUZLQNRJEU,32,32,False,0
소비자 평가 ‘새벽 배송’ 1위… ‘결혼 서비스’ 꼴찌,2025-06-11,https://www.chosun.com/economy/economy_general/2025/06/11/5KTRIRCLDZBKNFBXULMUCYH3SE,32,32,False,0
총소리만 듣고도 적·아군 구분하는 무인 군용차 나와,2025-06-07,https://www.chosun.com/economy/industry-company/2025/06/07/F4RADNULBNGL3AFQBOWCJYMPUA,31,31,False,0
"한화오션, 중국 제치고 獨선사와 1.7조 수주 유력",2025-02-10,https://www.chosun.com/economy/industry-company/2025/02/10/E547ROZS6JAJNBVB2RIOIQCPBU,31,31,False,0
"달러·원화로 환전해 사용… 글로벌 게임사들, 월급도 스테이블 코인으로 지급",2025-06-11,https://www.chosun.com/economy/economy_general/2025/06/11/HKJHZC4TRVGB3HXX5J2EPZ3U7I,31,31,False,0
밀라노 디자인전에 선보인 日 디자이너 작품,2025-04-12,https://www.chosun.com/economy/industry-company/2025/04/12/RPSNBT7MKNC3VDPNV5IBKAIWHU,31,25,False,6
기아 첫 전기 세단 ‘더 기아 EV4’ 외장 디자인 공개,2025-02-18,https://www.chosun.com/economy/auto/2025/02/18/OYONZDLGWVC4JOWBQS4KCJ6EZM,31,31,False,0
"3040은 생활비, 60대 이상은 팬클럽 활동에 ‘모임 통장’ 쓴다",2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/KNSLCZWTCZCXDIAF2VXAAVSXKM,31,24,True,4
1년간 성실하게 빚 갚은 소상공인 연체정보 삭제,2025-07-09,https://www.chosun.com/economy/economy_general/2025/07/09/LHZ2A2FSTBFINGRJ7PEBVUYKAA,31,31,False,0
"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,31,30,False,1
두 차례 추경으로 나랏빚 1300조 첫 돌파 “재정준칙 재검토해야”,2025-06-19,https://www.chosun.com/economy/economy_general/2025/06/19/YMACPDI7UVGT5DNEMB6I5HP3E4,31,26,False,5
美 자율주행 규제 간소화...테슬라 ‘로보택시’ 탄력받나,2025-06-14,https://www.chosun.com/economy/auto/2025/06/14/5UDKM5OE7VD2HOZ7KJZ7WM5Z4E,31,31,False,0
"사먹기도 해먹기도 겁나는 물가, OECD 2위",2025-06-16,https://www.chosun.com/economy/economy_general/2025/06/16/V5I4E7K4IFHELJ3BU7CFB3VPHU,31,20,True,8
"‘제2의 테슬라’ 꿈꾸던 니콜라, 파산 신청",2025-02-20,https://www.chosun.com/economy/auto/2025/02/20/T2NCZYLA2NFQRO2HCTV7S64RBM,31,31,False,0
"풍산화동양행, 광복 80주년 기념 한정 메달",2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/JYWBNDEOD5CFDCTASAB4KKQSTU,31,31,False,0
자율 주행 트랙터·AI 드론으로 씨 뿌리기,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/KFH4UNDQSZGCDBY55R7IUDIPK4,31,25,False,6
"전기료 올려줬더니, 돈 벌었다고 배당금 뿌리는 한전",2025-03-01,https://www.chosun.com/economy/industry-company/2025/03/01/S3GYMFUPMRHVJHSJFSBU73TR5M,31,30,False,1
홈플러스 회생계획 인가 전 매각 가능해져,2025-06-21,https://www.chosun.com/economy/market_trend/2025/06/21/SAVFUVGYRBH25G7ROROR5EFZHE,31,31,False,0
"고환율 위험 커진 은행, 떼일 우려 큰 中企대출부터 줄여",2025-02-06,https://www.chosun.com/economy/economy_general/2025/02/06/NVHS6SJ5EVH7VHAKQET3HUQFAQ,31,19,False,12
"김병주 MBK 회장, 홈플러스 소상공인 대금 지원에 사재 출연",2025-03-16,https://www.chosun.com/economy/market_trend/2025/03/16/NAUJURFAWBBOVJ6RXE6MFS6BOE,31,29,False,2
"국내 1000대 기업, 지난해 R&D 투자 84조 ‘역대 최대’",2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/PJY2XV4BMNAAPBJD73PL5OLMII,30,19,False,11
수입 대형 SUV 시장 선도 ‘더 뉴 포드 익스플로러’,2025-03-12,https://www.chosun.com/economy/auto/2025/03/12/OWGNQ2ZEYJDVXNXMVXOK76Q37M,30,30,False,0
혼란 속 슬그머니… 10개 품목은 원료값 떨어졌는데도 가격 올렸다,2025-03-15,https://www.chosun.com/economy/economy_general/2025/03/15/B4O6DPNDU5B6BPU37GY67GLW54,30,14,False,16
대학 가야 취업 잘 된다? 20대는 고졸이 더 잘 된다,2025-06-17,https://www.chosun.com/economy/economy_general/2025/06/17/Y6ZA43IVONCVNC77CHG4DVAKW4,30,25,True,2
美 TV 예능 프로에 등장한 현대차그룹 ‘로봇 개’ 칼군무… 한 마리가 넘어졌지만 ‘합격’,2025-06-13,https://www.chosun.com/economy/auto/2025/06/13/JSAVCNM6GNGX5BMV3PUPFGRQYA,30,30,False,0
“DJ는 경제엔 제 사람 안 썼다... 기업·노동시장에 자유 보장해야”,2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/HRDLAVZQKZCPFKJDJP6AJQRGGM,30,30,False,0
"온라인 쇼핑몰 30%, 창업 1년내 문 닫았다",2025-04-30,https://www.chosun.com/economy/economy_general/2025/04/30/SKLML3ZMKFCKDCJ77PZL27ZZ3E,30,28,False,2
645억 들인 소상공인 돕기용인데… 위고비·와인만 불티,2025-05-10,https://www.chosun.com/economy/industry-company/2025/05/10/QIDXZHHMQ5HI3FTX6WNCB4E434,30,29,False,1
"[데스크 칼럼] 국회, 열흘만이라도 일 좀 하면 안 될까",2025-03-01,https://www.chosun.com/economy/economy_general/2025/03/01/HSQ6GFKXZ5LJO5CG4XRDRJPCMY,30,30,False,0
기세 좋던 국내 금값 와르르... 국제 시세 1% 떨어질때 15% 급락,2025-03-04,https://www.chosun.com/economy/economy_general/2025/03/04/S6NCBEDB7RBMZPF7UQ5E27CTGU,30,21,False,9
"[기업 브리핑] 현대차 등 8사, 美 전기차 충전 서비스 출시",2025-02-06,https://www.chosun.com/economy/auto/2025/02/06/DS2R44K6YNDJZDL6VMB2KUV7GQ,30,30,False,0
주유소 기름값 2주 연속 떨어져...휘발유 1635.8원,2025-05-24,https://www.chosun.com/economy/industry-company/2025/05/24/Z5VXBYTF2NH7XMNV54TRS7EIP4,29,21,False,8
가입 석달 뒤 임플란트 하고 해지… ‘일회용 보험’ 된 치아보험,2025-06-25,https://www.chosun.com/economy/economy_general/2025/06/25/UMJKDZVDTFGGXB4GFDHFWRMDOY,29,28,False,1
3월 경상수지 91억달러 흑자… ‘밀어내기 수출’ 늘어난 영향,2025-05-10,https://www.chosun.com/economy/economy_general/2025/05/10/23LWEN4VKJCQHPMQCDSE7KATY4,29,18,False,11
"셋톱박스 제조사들에 반도체 부품강매 혐의… 브로드컴, 시정안 내놔",2025-02-10,https://www.chosun.com/economy/economy_general/2025/02/10/2ZLPPJY5KJAYZAEMOHVXSLC3UI,29,29,False,0
“50년간 조찬 모임으로 아침형 경영자 키웠죠”,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/EE7RHXARFBCP3FI3UJVFJMBMSE,29,29,False,0
"새마을금고, 신임이사장 직무역량 교육…“금고 부실 조기 예방”",2025-06-15,https://www.chosun.com/economy/money/2025/06/15/P4Y3KSK3AZKMISYBRYT27RBEDM,29,29,False,0
"국민은행, KAI에 1조원 금융 지원",2025-04-13,https://www.chosun.com/economy/money/2025/04/13/SY5RGADYDDZDAOS6AEXUAPEU24,29,23,False,6
’국민 횟감‘ 광어‧우럭 값 껑충…원인은 양식장 ’초유의 상황',2025-06-30,https://www.chosun.com/economy/economy_general/2025/06/30/BV6OPN2TWZDM5MJBR4UUVW7PEQ,29,23,False,6
"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,29,29,False,0
美 관세폭탄 속 뉴욕 오토쇼... 車 업체들 “가격 동결 5월이 마지노선”,2025-04-17,https://www.chosun.com/economy/auto/2025/04/17/SMJT242SLVCJXBNLPL3YAQXUOE,28,28,False,0
"KB국민은행, 생성형 AI 챗봇 도입...업무 정확도·효율성 높인다",2025-07-13,https://www.chosun.com/economy/money/2025/07/13/2YJXFDRTNUU7GAVB3VFPFFJGAI,28,28,False,0
"고려인무역협회·벤처기업협회, 스타트업 지원 맞손",2025-02-19,https://www.chosun.com/economy/industry-company/2025/02/19/2HOTTGGJRFDZTPUHGN2GJKOZWE,28,28,False,0
편의점들이 초저가 경쟁 벌이는 이유는?,2025-06-07,https://www.chosun.com/economy/market_trend/2025/06/07/77V6YZ6X3NHKPDXS6UHNXJ6DXA,28,23,False,5
계란 한판 4년 만에 7000원 돌파… “8월까진 가격 강세 전망”,2025-06-08,https://www.chosun.com/economy/economy_general/2025/06/08/CCMATT6T4ZDMHHS5BOFAKZ6ZGA,28,21,False,7
"위기의 유럽차 살리자...EU, 배터리·전기차 산업 지원",2025-03-06,https://www.chosun.com/economy/auto/2025/03/06/OGSYWRZC5RBS3GVF32GRO45X34,28,28,False,0
셧다운 시스템 복구율 34.1%…1등급은 40개 중 30개 복구,2025-10-11,https://www.chosun.com/national/national_general/2025/10/11/S7G5GUQODVHVVNB7D6QKMDG324/,28,25,True,0
중소기업 60% “설연휴 임시공휴일에 못 쉰다”,2025-01-19,https://www.chosun.com/economy/industry-company/2025/01/19/CXTJ4U54XJGMPC7ZVUBH2NEQXA,28,25,False,3
ADB 대외협력총재보에 김성욱 IMF 이사 선임,2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/FDFQAZJ64REKBHR5RCL3GMI7VA,28,25,True,0
떨어진 수건 집어 제자리로… 팔까지 생긴 AI 로봇 청소기,2025-06-18,https://www.chosun.com/economy/economy_general/2025/06/18/4X7KBKI7PRBLVDZ6V5TDN426AY,28,28,False,0
[경제계 인사] 티몬 대표이사에 안준형 오아시스 대표 외,2025-07-05,https://www.chosun.com/economy/industry-company/2025/07/05/EPIOHKB7BBCIFAO7ASPBESC3VU,28,28,False,0
美 실리콘밸리 간 김병환 “벤처생태계 육성 적극 지원”,2025-04-27,https://www.chosun.com/economy/money/2025/04/27/2MUTVBOG5PBS6O6GEUGWZ5S5YM,28,22,False,6
[모닝] 출고된 자동차 완전 자율주행 배송,2025-06-30,https://www.chosun.com/economy/auto/2025/06/30/UL3SGRLWN5GX3IKVVZETF4MWZE,28,28,False,0
"인천공항 업무용 전기차, 현대차 로봇이 자동 충전한다",2025-05-22,https://www.chosun.com/economy/auto/2025/05/22/4ZQ4S2UCZFDETDHSOKPWFFPWTE,28,28,False,0
"연두색 번호판 탓?… 고가 수입차, 영리치 대신 50대가 사",2025-03-07,https://www.chosun.com/economy/auto/2025/03/07/MPF2ABV3MRHA5FPAADA7BX4PMA,28,19,False,9
"두산, 프라하 음악제 후원… 체코 원전 네트워크 강화",2025-05-15,https://www.chosun.com/economy/industry-company/2025/05/15/6BVF2XR365GXXAV2KY5IPB2MUQ,28,22,False,6
지게차도 전기차 전환 시대...국산 대형 전기지게차 첫 등장,2025-05-13,https://www.chosun.com/economy/industry-company/2025/05/13/7GKACA3RONEHLERC6NHNXG3FBM,28,28,False,0
"日 버블붕괴 직전과 닮은 민간 부채, 그런데 더 악성이다",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/XJSXS6L5XREVJLWEKTP6XDC5UY,28,20,False,8
부산서 아시아 최대 드론 전시회,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/KFJD7REC7BH6DLWQUVHRFXUO64,28,28,False,0
대한상의 경제사절단 19일 訪美… 트럼프 정부와 만난다,2025-02-17,https://www.chosun.com/economy/industry-company/2025/02/17/45JMFER56JEL5B7KJ4IER4F2WY,28,28,False,0
"崔대행, 美 민감국가 지정에 “산업장관, 이번주 美에너지장관 협의""",2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/E722TOBMPBGIPMAE5OL5VGNCNY,27,27,False,0
"코오롱스포츠, 세상에 없던 양궁화 2세대 모델 개발 돌입",2025-02-02,https://www.chosun.com/economy/market_trend/2025/02/02/XRHIKGQIOFDQTB6TQPEKVXUAQY,27,25,False,2
광장시장 내 스타벅스,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/2CNDPIDRJNF5LNZAGYAEIZKFCQ,27,27,False,0
시중 은행 가계 대출 고삐… 지방·2금융권엔 숨통,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/MLSB6SBYDNHSBC2FVNV5Z2JEB4,27,9,False,18
매일·매주 납입했더니 우대금리 2%p나 주네… 세뱃돈 적금 들어보자,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/I24PCRC25BG4FGXLRHEPV5T2P4,27,27,False,0
연봉 7000만원 생산직 vs 연봉 3000만원 사무직… Z세대 선택은?,2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/VQLBFS7H5JEYVJ6EEIVDB526JQ,27,27,False,0
필라테스 ‘먹튀 폐업’ 주의보...소비자원 “신용카드 할부 거래 권장”,2025-03-30,https://www.chosun.com/economy/economy_general/2025/03/30/GHECHGOJ5ZF7BESQPGX5GHJKOI,27,22,False,5
"HS효성 vs 코오롱, 타이어코드 특허 분쟁… 2라운드는 효성 승리",2025-06-13,https://www.chosun.com/economy/industry-company/2025/06/13/HJG765K5F5EAROME7XEFWUPJBY,27,27,False,0
KDI “올해 성장률 0.8% 그칠듯”… 연초 전망치 ‘반토막’,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/6AQUJ5UOEZG4JCKHWQALTIAC2E,27,24,False,3
"“全직원 고용 승계” MG손보 노조 ‘몽니’에… 메리츠화재, 인수 포기",2025-03-14,https://www.chosun.com/economy/economy_general/2025/03/14/3EN5QSHTR5DB3NOQ6LLE5MW5OM,27,27,False,0
국산으로 둔갑해버린 중국산 골프채 적발…“시가 90억원 상당”,2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/DWZW4F6ZJ5FTZJZOBVRER2PVWM,27,25,False,2
﻿해군에 300인분 바비큐 쐈다...’父子 ROTC’ 출신 대기업 CEO는?,2025-01-25,https://www.chosun.com/economy/economy_general/2025/01/25/GVPTENYGONHFJAKY2HRHW5GX6U,27,27,False,0
“9kg 강아지도 타요”… 항공사 ‘반려동물 탑승객’ 늘린다,2025-06-23,https://www.chosun.com/economy/industry-company/2025/06/23/UUDWUGE3JBA3VPYWJR23PUS3DI,27,22,False,5
폼페이오 “제2 냉전 시대… 결국 美와 그 동맹국들이 이긴다”,2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/H4U7LYSHMFEOZFZPEO6O3IAYI4,27,27,False,0
[단독] 10월생 신생아까지 소비쿠폰 받는다... 9만6000명 추가 혜택,2025-07-07,https://www.chosun.com/economy/economy_general/2025/07/07/P3D2NYW3WZFE3E4FQWO423UH6A,27,27,False,0
[경제계 인사] 동원산업 사업부문 대표이사 박상진,2025-02-05,https://www.chosun.com/economy/industry-company/2025/02/05/6HQMB4D2ZZCDBDA6RERC45NYJY,27,27,False,0
"기아, 쓰임 따라 차체 형태 고르는 ‘PV5’ 외관 공개",2025-02-21,https://www.chosun.com/economy/auto/2025/02/21/G4JJBJ6G7FGLJHVP6Y5RLDGJAE,27,27,False,0
"정몽준, 모교 美 존스홉킨스대에 ‘안보 석좌교수 기금’ 750만달러",2025-02-13,https://www.chosun.com/economy/industry-company/2025/02/13/7ISD4JU7MBAJJMMIVXFGI736PQ,27,27,False,0
무슨 맛일까… 커피·차·디저트의 알록달록 유혹,2025-07-12,https://www.chosun.com/economy/industry-company/2025/07/12/SP6GTG5ZS5HCVLMZOGK3XURB6A,26,26,False,0
유류세 인하 4월 말까지 연장,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/7U6ZK6KOTBDBJGGYKDYI3YIZOY,26,20,True,3
"금융정보분석원, 업비트 석달 간 신규 고객 코인 입·출금 제한 제재",2025-02-25,https://www.chosun.com/economy/economy_general/2025/02/25/72YKR6D7LBGVZDC2MX2G7WKHKM,26,26,False,0
주유소 기름값 가격 2주 연속 하락…국제유가 상승이 다음주 변수,2025-02-22,https://www.chosun.com/economy/economy_general/2025/02/22/VLV4A6OL3VHVJOEEZ5GYY2CC34,26,12,False,14
"북미 최대 주방욕실 전시회, ‘SKS’ 선보인 LG전자, 글로벌 기업들은 AI·고효율 제품 전면에",2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/E6ZUOFLULZHQBADKTGUIP3QWMQ,26,26,False,0
"HD현대 정기선, 美 해사 방문...“조선·해양 든든한 파트너""",2025-03-09,https://www.chosun.com/economy/industry-company/2025/03/09/PNYU4GUJXJBGDALOXIYHMSYYN4,26,26,False,0
‘1병당 1000원’ 할인 끝나자...식당 소주값 10개월 만에 올라,2025-07-08,https://www.chosun.com/economy/economy_general/2025/07/08/2JC6QOKX7BGM7J2UJAPZZYZ2SE,26,17,True,6
조각투자 제도권 입성하는데… STO 업계는 ‘개점휴업’,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/PZ3QBSXNRK2RMDCQPK5MRB3YQQ,26,26,False,0
"KT, AI로 통신 데이터 분석… 선제적으로 품질 개선 나서",2025-04-11,https://www.chosun.com/economy/industry-company/2025/04/11/HYJNK7TGNZFAVBNG26WWXWQKFE,26,24,False,2
"딥시크, 논란의 ‘이용자 키보드 입력 패턴’ 수집 철회",2025-02-15,https://www.chosun.com/economy/economy_general/2025/02/15/S6KMIQBNMRDQRESY2ESMTYPKWE,26,26,False,0
원두 가격 1년 새 두 배로… 줄줄이 뛴 커피값 더 오르나,2025-06-03,https://www.chosun.com/economy/market_trend/2025/06/03/L5XF4ZT2TJEFZAD7JDGY77MHOE,26,20,False,6
우크라 병사 갤럭시폰에 박힌 파편…“갑옷처럼 날 보호해줘”,2025-06-07,https://www.chosun.com/economy/industry-company/2025/06/07/AVT6Z6DQXNHNVBF3TTADAVRR2A,26,26,False,0
SK텔레콤 해킹 사태 이후 지난달 93만명 번호이동,2025-06-03,https://www.chosun.com/economy/industry-company/2025/06/03/HZYCFYP7QJH2FLR6RIU6UHHQTM,26,21,False,5
崔 대행 “공매도 재개 차질 없이 준비할 것”,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/XM6IEN4UNJAQ5PBKEWI6FKBVOA,26,26,False,0
"디올, 티파니 이어 이번엔 까르띠에서 고객 정보 유출",2025-06-03,https://www.chosun.com/economy/market_trend/2025/06/03/5PDWHWZH6FHODDLFHYAIGNW7SY,25,25,False,0
崔대행 “한국의 미국 경제 기여도 고려해달라” 美 신임 재무장관 화상면담,2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/U4C4TYDRRZAJFCNP23I5IWN27Q,25,22,True,0
"[기업 브리핑] 기아 EV4, ‘대한민국 올해의 전기차’ 선정",2025-06-05,https://www.chosun.com/economy/auto/2025/06/05/YVPRM25F3JCNPAP4UADUE7S4AE,25,25,False,0
이마트24 대표이사에 최진일,2025-06-06,https://www.chosun.com/economy/industry-company/2025/06/06/JLVUH7IFSBAOZDL7EIK72N733E,25,25,False,0
‘화약 역할’ 침엽수가 숲의 절반… 소방차 다닐 산길은 거의 없어,2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/T2FHMYNN3BDHDJWS7HY4TP5KDU,25,24,False,1
"기아, 군용 ‘중형표준차’ 양산 본격화",2025-06-11,https://www.chosun.com/economy/auto/2025/06/11/JT44F3CRJRDXJGZDDWRDXEMQHY,25,25,False,0
"원전, 석탄 꺾고 18년 만에 ‘발전 비율’ 1위",2025-02-10,https://www.chosun.com/economy/industry-company/2025/02/10/OLLECY4REVCNDFJXMKUAYNUNVU,25,20,False,5
2만원 아꼈다... 황금연휴 앞두고 항공권 가격 떨어진 까닭,2025-05-01,https://www.chosun.com/economy/industry-company/2025/05/01/5VUDHA7AANEZRHAHXXKL6SO63Q,25,20,False,5
국정자원 시스템 복구율 34%… 1등급 75% 정상화,2025-10-11,https://biz.chosun.com/topics/topics_social/2025/10/11/4Q7E25RV55HKHE75E2OTCLIDMY/,25,22,True,0
"기재부·국세청 1급 이상 13명 중 6명, 토허제 내 아파트 보유하고도 실거주 안 해",2025-10-29,https://biz.chosun.com/policy/policy_sub/2025/10/29/MYZE6KNCJFAE5MWQLKJ5WE22XM/,25,22,True,0
"전재수 후보자 “해수부 일부만 이동 없다, 연내 일정 맞춰 이전”",2025-06-25,https://www.chosun.com/economy/economy_general/2025/06/25/5GZ55YKSAFF6PD6WMBVN5QKIGY,25,25,False,0
금값 고공 행진에 0.1~0.3g 골드바 인기,2025-05-07,https://www.chosun.com/economy/economy_general/2025/05/07/NOQAC57G5VGLHJRFKS53J6WF44,25,17,False,8
대기업 신입사원 10명 중 3명은 ‘중고신입’,2025-03-02,https://www.chosun.com/economy/industry-company/2025/03/02/IPK6JR36R5GXHDRWNUC3MYTW4A,24,21,False,3
"KDI 올해 2% 성장 전망, 석 달 만에 0.4%포인트 낮춰",2025-02-11,https://www.chosun.com/economy/economy_general/2025/02/11/RX26TG2O3BBNZNNNL3YYFTR2QI,24,15,False,9
"""국정자원 화재 피해액 최소 95억원 추산""",2025-10-26,https://biz.chosun.com/policy/politics/2025/10/26/UZU4BTVCWBFRPCH25VW5GJ3Y3U/,24,21,True,0
