claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,item_ungrounded,dropped_item,claim_period,claim_prd_se,period_span_start,period_span_end,period_aggregation,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked
A1341-SP1D18743548,A1341-SP1D18743548-m3,A1341,고물가·관세 전쟁… 숙박·음식점업 22개월째 역대 최장 불황,45761.0,https://www.chosun.com/economy/economy_general/2025/04/14/WW7RNH5ORBEYPOK2PSGO5P6PBQ,"이 업종 취업자의 전년 동기 대비 감소 폭은 작년 2분기(2000명), 3분기(4만5000명), 4분기(8만9000명) 등으로 확대되는 추세를 보였다가, 올해 1분기에 감소 폭이 다소 줄었지만 감소세는 여전한 상황이다.",도소매와 숙박음식점업 취업자 수는 지난해 1분기에 전년 동기 대비 5000명 감소한 이후 5분기(1년 3개월) 연속으로 감소하고 있다.,이 같은 감소세는 코로나 확산기였던 2020년 1분기~2021년 4분기 동안 8분기 연속 하락한 이후 가장 긴 것이다.,국내공식통계,Y,고용,숙박·음식점업 취업자 수 변화,"숙박, 음식점업, 취업자, 감소, 불황",-,-,-,숙박·음식점업,-,-,-,2023,-,Q,확정,작년 4분기(8만9000명),KOSIS_VALUE,hcx,숙박·음식점업 취업자 수 변화,숙박·음식점업,2023Q4,Q,hcx,현재값,89000,-,-,N,명,수준값,감소,전분기,"이 업종 취업자의 전년 동기 대비 감소 폭은 작년 2분기(2000명), 3분기(4만5000명), 4분기(8만9000명) 등으로 확대되는 추세를 보였다가, 올해 1분기에 감소 폭이 다소 줄었지만 감소세는 여전한 상황이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,숙박·음식점업 취업자 수,숙박·음식점업,N,,2024Q1,Q,,,,2023Q4,,명,명,person_count,count,person,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0912-SPD1111F3FEA,A0912-SPD1111F3FEA-m1,A0912,"죽어야 받는 종신보험, 살아서 연금으로 받는다",45728.0,https://www.chosun.com/economy/economy_general/2025/03/12/32Q7YGKIPBCYDEMNFI43L3Z3LU,"통계청이 작년 12월 발표한 ‘2024년 가계금융복지조사 결과’에 따르면 은퇴한 가구의 월 최소 생활비(2인 기준)는 240만원, 적정 생활비는 월 336만원이다.",그럼에도 국민 절반 이상은 노후가 불안하다고 느낀다.,"그런데 생활비에 ‘여유 있다’는 답한 비율은 10.5%에 불과하고, 절반이 넘는 57%는 ‘부족하다’는 답했다.",국내공식통계,Y,소득·임금,월 최소 생활비,"은퇴, 가구, 월, 최소, 생활비, 적정",-,-,-,,은퇴한 가구,-,-,202412,-,M,확정,240만원,KOSIS_VALUE,hcx,월 최소 생활비,-,2024년 12월,M,hcx,현재값,2400000,-,-,N,원,수준값,-,전년,"통계청이 작년 12월 발표한 ‘2024년 가계금융복지조사 결과’에 따르면 은퇴한 가구의 월 최소 생활비(2인 기준)는 240만원, 적정 생활비는 월 336만원이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,은퇴 가구 월 최소 생활비 및 적정 생활비,,N,,2024년 12월,M,,,,2024년 12월,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘2024년 가계금융복지조사 결과’) — 품목 통계인지 확인 필요,REVIEW,N
A0912-SPD1111F3FEA,A0912-SPD1111F3FEA-m2,A0912,"죽어야 받는 종신보험, 살아서 연금으로 받는다",45728.0,https://www.chosun.com/economy/economy_general/2025/03/12/32Q7YGKIPBCYDEMNFI43L3Z3LU,"통계청이 작년 12월 발표한 ‘2024년 가계금융복지조사 결과’에 따르면 은퇴한 가구의 월 최소 생활비(2인 기준)는 240만원, 적정 생활비는 월 336만원이다.",그럼에도 국민 절반 이상은 노후가 불안하다고 느낀다.,"그런데 생활비에 ‘여유 있다’는 답한 비율은 10.5%에 불과하고, 절반이 넘는 57%는 ‘부족하다’는 답했다.",국내공식통계,Y,소득·임금,월 적정 생활비,"은퇴, 가구, 월, 최소, 생활비, 적정",-,-,-,,은퇴한 가구,-,-,202412,-,M,확정,336만원,KOSIS_VALUE,hcx,월 적정 생활비,-,2024년 12월,M,hcx,현재값,3360000,-,-,N,원,수준값,-,전년,"통계청이 작년 12월 발표한 ‘2024년 가계금융복지조사 결과’에 따르면 은퇴한 가구의 월 최소 생활비(2인 기준)는 240만원, 적정 생활비는 월 336만원이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,은퇴 가구 월 최소 생활비 및 적정 생활비,,N,,2024년 12월,M,,,,2024년 12월,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘2024년 가계금융복지조사 결과’) — 품목 통계인지 확인 필요,REVIEW,N
A0904-SP44BF876821,A0904-SP44BF876821-m1,A0904,내수 부진에… 자영업자 석달간 27만명 줄어,45727.0,https://www.chosun.com/economy/economy_general/2025/03/11/L2IHXUIB2JCKTHKYRWY6F3LLDQ,1월 주점업 생산의 낙폭도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,"통계청이 집계한 1월 음식점업 생산은 작년 같은 달보다 4.8% 떨어져, 코로나 유행 1주년인 2021년 1월(-32.3%) 이후 1월 기준 3년 만에 가장 큰 낙폭을 보였다.","이날 한국개발연구원(KDI)은 1, 2월에 이어 석 달 연속으로 “한국 경제에 하방 위험이 커지고 있다”고 했다.",국내공식통계,Y,소매·소비,주점업 생산,"주점업, 생산, 낙폭, 2021년 1월",-,-,-,주점업,-,-,-,202301,-,M,확정,6.7%,KOSIS_VALUE,hcx,주점업 생산,주점업,202301,M,hcx,현재값,6.7,-,-,N,%,비중,감소,전년동월,1월 주점업 생산의 낙폭도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,주점업 생산,주점업,N,,202301,M,,,,202301,,%,%,rate,level,item,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1940-SPF9ECF92995,A1940-SPF9ECF92995-m1,A1940,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,45807.0,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,"29일 통계청은 ’2025년 1분기 가계동향 조사 결과’에서, 올해 1분기 가구당 월평균 소득이 535만1000원으로 지난해 같은 기간 대비 4.5% 증가했다고 밝혔다.",또 소비 악화로 실질 소비 지출은 1년 9개월 만에 감소세로 돌아섰다.,가구당 월평균 소득은 2023년 2분기 0.8% 감소한 뒤 7분기 연속 증가했다.,국내공식통계,Y,소득·임금,가구당 월평균 소득,"1분기, 소득, 가구당, 저소득층, 증가, 감소",-,-,-,,-,-,-,202501,-,Q,확정,535만1000원,KOSIS_VALUE,hcx,가구당 월평균 소득,-,2025Q1,Q,hcx,현재값,5351000,-,-,N,원,수준값,증가,전년동기,"'2025년 1분기 가계동향 조사 결과’에서, 올해 1분기 가구당 월평균 소득이 535만1000원으로 지난해 같은 기간 대비 4.5% 증가했다고 밝혔다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,가구당 월평균 소득,,N,,2025Q1,Q,,,,2025Q1,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1940-SP992508E182,A1940-SP992508E182-m1,A1940,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,45807.0,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,소득 하위 20%(1분위) 가구의 월평균 소득은 114만원으로 1년 전보다 1.5% 줄었다.,커졌다.,통계청은 “장기화된 내수 부진에 따른 자영업 악화 등으로 사업소득 등이 감소한 영향”이라고 설명했다.,국내공식통계,Y,소득·임금,하위 20% 가구 월평균 소득,"가구당 월평균 소득, 저소득층, 1분위, 소득 증가율",-,-,-,,소득 하위 20%,-,-,2025,-,Q,확정,114만원,KOSIS_VALUE,hcx,하위 20% 가구 월평균 소득,-,2025Q1,Q,hcx,현재값,1140000,-,-,N,원,수준값,감소,전년동기,소득 하위 20%(1분위) 가구의 월평균 소득은 114만원으로 1년 전보다 1.5% 줄었다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-08-12,하위 20% 가구 월평균 소득,,N,,2025Q1,Q,,,,2025Q1,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1940-SP18E27B37F5,A1940-SP18E27B37F5-m1,A1940,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,45807.0,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,반면 소득 상위 20%(5분위) 가구의 월평균 소득은 1188만4000원으로 1년 전보다 5.6% 늘었다.,통계청은 “장기화된 내수 부진에 따른 자영업 악화 등으로 사업소득 등이 감소한 영향”이라고 설명했다.,통계청은 “지난해 1분기 주요 기업 성과급 지급이 줄었던 기저 효과로 근로소득이 늘었다”고 했다.,국내공식통계,Y,소득·임금,가구 월평균 소득,"가구, 월평균 소득, 1분기, 소득 상위 20%, 소득 하위 20%",-,-,-,소득 상위 20%,-,-,-,2025,-,Q,확정,1188만4000원,KOSIS_VALUE,hcx,가구 월평균 소득,소득 상위 20%,2025Q1,Q,hcx,현재값,11884000,-,-,N,원,수준값,증가,전년동기,반면 소득 상위 20%(5분위) 가구의 월평균 소득은 1188만4000원으로 1년 전보다 5.6% 늘었다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.6-early-kosis-context,2026-08-12,가구 월평균 소득,,N,,2025Q1,Q,,,,2025Q1,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1940-SPC9571A8863,A1940-SPC9571A8863-m1,A1940,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,45807.0,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,이에 가구원 수가 같다고 가정해 상위 20%의 소득이 하위 20%의 몇 배인지를 보여주는 지표인 균등화 처분가능소득 5분위 배율은 1분기 6.32배로 전년 같은 기간의 5.98배보다 올랐다.,통계청은 “지난해 1분기 주요 기업 성과급 지급이 줄었던 기저 효과로 근로소득이 늘었다”고 했다.,이 배율이 높아진다는 것은 분배 악화를 뜻한다.,국내공식통계,Y,소득·임금,균등화 처분가능소득 5분위 배율,"가구당, 월평균, 소득, 저소득층, 분배 지표",-,-,-,,-,-,-,2025,-,Q,확정,6.32배,KOSIS_VALUE,hcx,균등화 처분가능소득 5분위 배율,-,2025Q1,Q,hcx,현재값,6.32,-,-,N,배,수준값,증가,전년동기,이에 가구원 수가 같다고 가정해 상위 20%의 소득이 하위 20%의 몇 배인지를 보여주는 지표인 균등화 처분가능소득 5분위 배율은 1분기 6.32배로 전년 같은 기간의 5.98배보다 올랐다.,high,Y,measurement_period_ungrounded:1,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,균등화 처분가능소득 5분위 배율,,N,,2025Q1,Q,,,,2025Q1,,배,배,multiple,multiple,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1940-SPD1B979ACCA,A1940-SPD1B979ACCA-m1,A1940,1분기 가구당 月 소득 1년 새 4.5% 늘었지만 저소득층은 1.5% 줄어,45807.0,https://www.chosun.com/economy/economy_general/2025/05/30/PVQ5FXMBSFCETC4MIINOSK535M,"한편, 올해 1분기 가구당 월평균 소비 지출은 295만원으로 1년 전보다 1.4% 늘어나는 데 그쳤다.",이 배율이 높아진다는 것은 분배 악화를 뜻한다.,2020년 1분기 1.6% 이후 가장 낮은 증가 폭이다.,국내공식통계,Y,소매·소비,가구당 월평균 소비 지출,"가구당, 월평균, 소비 지출",-,-,-,,-,-,-,2025,-,Q,확정,295만원,KOSIS_VALUE,hcx,가구당 월평균 소비 지출,-,2025Q1,Q,hcx,현재값,2950000,-,-,N,원,수준값,증가,전년동기,올해 1분기 가구당 월평균 소비 지출은 295만원으로 1년 전보다 1.4% 늘어나는 데 그쳤다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,가구당 월평균 소비 지출,,N,,2025Q1,Q,,,,2025Q1,,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SP2543B05A9F,A1119-SP2543B05A9F-m1,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",전체 자영업자 차주의 13.7%에 달한다.,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",국내공식통계,Y,소득·임금,여러 곳에서 돈을 빌린 자영업자 감소,"취약 자영업자, 소득, 대출, 자영업자 차주",-,-,-,,자영업자,-,-,2024,-,Y,확정,2만2000명,KOSIS_VALUE,hcx,여러 곳에서 돈을 빌린 자영업자 감소,-,2023,Y,hcx,현재값,22000,-,-,N,명,수준값,감소,전년,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 수,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SP2543B05A9F,A1119-SP2543B05A9F-m2,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",전체 자영업자 차주의 13.7%에 달한다.,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",국내공식통계,Y,소득·임금,저소득 자영업자 증가,"취약 자영업자, 소득, 대출, 자영업자 차주",-,-,-,,자영업자,-,-,2024,-,Y,확정,2만1000명,KOSIS_VALUE,hcx,저소득 자영업자 증가,-,2023,Y,hcx,현재값,21000,-,-,N,명,수준값,증가,전년,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 수,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SP2543B05A9F,A1119-SP2543B05A9F-m3,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",전체 자영업자 차주의 13.7%에 달한다.,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",국내공식통계,Y,소득·임금,저신용 자영업자 증가,"취약 자영업자, 소득, 대출, 자영업자 차주",-,-,-,,자영업자,-,-,2024,-,Y,확정,4만7000명,KOSIS_VALUE,hcx,저신용 자영업자 증가,-,2023,Y,hcx,현재값,47000,-,-,N,명,수준값,증가,전년,"작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 수,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SP7F01C46C7D,A1119-SP7F01C46C7D-m1,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.","작년에 비해 여러 곳에서 돈을 빌린 자영업자는 2만2000명이 줄었지만, 저소득(2만1000명), 저신용(4만7000명) 차주가 증가한 영향이다.",이들이 빌린 금액도 작년 말 125조4000억원으로 전년(115조7000억원)보다 10조원 가까이 늘었다.,국내공식통계,Y,소득·임금,취약 자영업자 수,"취약 자영업자, 소득, 대출, 작년",-,-,-,,자영업자,-,-,2023,-,Y,확정,39만6000명,KOSIS_VALUE,hcx,취약 자영업자 수,-,2023,Y,hcx,현재값,396000,-,-,N,명,수준값,-,전년,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 수,,N,,2023년 말,Y,,,,2023,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SPA76910D62E,A1119-SPA76910D62E-m1,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,이들이 빌린 금액도 작년 말 125조4000억원으로 전년(115조7000억원)보다 10조원 가까이 늘었다.,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",빚이 있는 자영업자 중 연체한 사람들의 수도 2022년 하반기 이후 꾸준히 늘고 있다.,국내공식통계,Y,소득·임금,취약 자영업자 대출금액,"취약 자영업자, 대출, 작년, 작년 말",-,-,-,,자영업자,-,-,2024,-,Y,확정,125조4000억원,KOSIS_VALUE,hcx,취약 자영업자 대출금액,-,2023년 말,Y,hcx,현재값,125400000000000,-,-,N,원,수준값,증가,전년,[검증 대상 문장] 이들이 빌린 금액도 작년 말 125조4000억원으로 전년(115조7000억원)보다 10조원 가까이 늘었다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 대출금액,,N,,2023년 말,Y,,,,2023년 말,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A1119-SPA76910D62E,A1119-SPA76910D62E-m3,A1119,소득 적고 대출 많은 ‘취약 자영업자’ 40만명 넘어,45744.0,https://www.chosun.com/economy/economy_general/2025/03/28/57AJHECJ6FAVHERQLFRC6YFWKI,이들이 빌린 금액도 작년 말 125조4000억원으로 전년(115조7000억원)보다 10조원 가까이 늘었다.,"취약 자영업자는 2021년 말 28만1000명, 2022년 말 33만8000명, 2023년 말 39만6000명으로 계속 늘고 있다.",빚이 있는 자영업자 중 연체한 사람들의 수도 2022년 하반기 이후 꾸준히 늘고 있다.,국내공식통계,Y,소득·임금,취약 자영업자 대출금액 증가,"취약 자영업자, 대출, 작년, 작년 말",-,-,-,,자영업자,-,-,2024,-,Y,확정,10조원,KOSIS_VALUE,hcx,취약 자영업자 대출금액 증가,-,2023년 말,Y,hcx,증감값,10000000000000,-,-,N,원,증감량,증가,전년,[검증 대상 문장] 이들이 빌린 금액도 작년 말 125조4000억원으로 전년(115조7000억원)보다 10조원 가까이 늘었다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,취약 자영업자 대출금액,,N,,2023년 말,Y,,,,2023년 말,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,absolute_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,,,,,N
A0964-SPE9CD22D046,A0964-SPE9CD22D046-m1,A0964,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",45732.0,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,2020년(4222만원)과 비교해선 695만원(16.5%) 올랐다.,"16일 한국경영자총협회가 발표한 ‘2024년 사업체 임금 인상 특징 분석’에 따르면, 상용 근로자의 작년 연 임금 총액(4917만원)은 전년(4781만원) 대비 136만원(2.9%) 인상됐다.",상용 근로자는 고용 계약 기간이 정해지지 않거나 1년 이상인 임금 근로자다.,국내공식통계,Y,소득·임금,직원 평균연봉,"작년, 300인 이상 기업, 직원, 평균연봉, 첫, 7000만원",-,-,-,,상용 근로자,-,-,2020,-,Y,확정,4222만원,KOSIS_VALUE,hcx,직원 평균연봉,-,2020,Y,hcx,현재값,42220000,-,-,N,원,수준값,증가,전년,2020년(4222만원)과 비교해선 695만원(16.5%) 올랐다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,직원 평균연봉,,N,,2024,Y,,,,2020,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
