claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,크리넥스 각티슈 가격,"환율, 식품, 물가, 가격, 급등",-,-,-,크리넥스 각티슈,-,-,-,202501,-,M,확정,5950원,KOSIS_VALUE,hcx,크리넥스 각티슈 가격,크리넥스 각티슈,202501,M,hcx,현재값,5950,-,-,N,원,수준값,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,참그린 세제 가격,"환율, 식품, 물가, 가격, 급등",-,-,-,참그린 세제,-,-,-,202501,-,M,확정,4500원,KOSIS_VALUE,hcx,참그린 세제 가격,참그린 세제,202501,M,hcx,현재값,4500,-,-,N,원,수준값,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m5,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,참그린 세제 가격 증감값,"환율, 식품, 물가, 가격, 급등",-,-,-,참그린 세제,-,-,-,202501,-,M,확정,600원,KOSIS_VALUE,hcx,참그린 세제 가격 증감값,참그린 세제,202501,M,hcx,증감값,600,-,-,N,원,증감량,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,원,원,currency,absolute_change,item,202401,Y,Y,,,READY,ELIGIBLE,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m6,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,참그린 세제 가격 증감률,"환율, 식품, 물가, 가격, 급등",-,-,-,참그린 세제,-,-,-,202501,-,M,확정,15.3%,KOSIS_VALUE,hcx,참그린 세제 가격 증감률,참그린 세제,202501,M,hcx,증감률,15.3,-,-,N,%,증감률,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,%,%,rate,rate_change,item,202401,Y,Y,,,READY,ELIGIBLE,
A0041-SPD7765E31A6,A0041-SPD7765E31A6-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,국내공식통계,N,물가,롤렉스 인기 모델 판매가,"롤렉스, 인기 모델, 데이트저스트 오이스터스틸·화이트골드 36㎜, 판매가, 인상",-,-,-,시계,-,-,-,2025,-,Y,확정,1373만원,KOSIS_VALUE,hcx,롤렉스 인기 모델 판매가,시계,2025,Y,hcx,현재값,13730000,-,-,N,원,수준값,증가,전년,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,롤렉스 인기 모델 판매가,시계,,,2025,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,
A0041-SPD7765E31A6,A0041-SPD7765E31A6-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,국내공식통계,N,물가,롤렉스 인기 모델 판매가 증가분,"롤렉스, 인기 모델, 데이트저스트 오이스터스틸·화이트골드 36㎜, 판매가, 인상",-,-,-,시계,-,-,-,2025,-,Y,확정,81만원,KOSIS_VALUE,hcx,롤렉스 인기 모델 판매가 증가분,시계,2025,Y,hcx,증감값,810000,-,-,N,원,증감량,증가,전년,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,롤렉스 인기 모델 판매가,시계,,,2025,,원,원,currency,absolute_change,item,2024,Y,Y,,,READY,ELIGIBLE,
A0041-SPD7765E31A6,A0041-SPD7765E31A6-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,국내공식통계,N,물가,롤렉스 인기 모델 판매가 증가율,"롤렉스, 인기 모델, 데이트저스트 오이스터스틸·화이트골드 36㎜, 판매가, 인상",-,-,-,시계,-,-,-,2025,-,Y,확정,6.3%,KOSIS_VALUE,hcx,롤렉스 인기 모델 판매가 증가율,시계,2025,Y,hcx,증감률,6.3,-,-,N,%,증감률,증가,전년,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,롤렉스 인기 모델 판매가,시계,,,2025,,%,%,rate,rate_change,item,2024,Y,Y,,,READY,ELIGIBLE,
A0041-SP4542276D1B,A0041-SP4542276D1B-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격,"환율, 식품, 물가, 급등, 가격 인상",-,-,-,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,527만원,KOSIS_VALUE,hcx,반지 가격,에버 헤라클레스 웨딩 밴드,202501,M,hcx,현재값,5270000,-,-,N,원,수준값,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,
A0041-SP4542276D1B,A0041-SP4542276D1B-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격 인상폭,"환율, 식품, 물가, 급등, 가격 인상",-,-,-,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,50만원,KOSIS_VALUE,hcx,반지 가격 인상폭,에버 헤라클레스 웨딩 밴드,202501,M,hcx,증감값,500000,-,-,N,원,증감량,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,원,원,currency,absolute_change,item,202401,Y,Y,,,READY,ELIGIBLE,
A0041-SP4542276D1B,A0041-SP4542276D1B-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격 인상률,"환율, 식품, 물가, 급등, 가격 인상",-,-,-,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,10.5%,KOSIS_VALUE,hcx,반지 가격 인상률,에버 헤라클레스 웨딩 밴드,202501,M,hcx,증감률,10.5,-,-,N,%,증감률,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,%,%,rate,rate_change,item,202401,Y,Y,,,READY,ELIGIBLE,
A0045-SP561E674AD0,A0045-SP561E674AD0-m1,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.",올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다.,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,국내공식통계,N,기타,비트코인 증감률,"비트코인, 이더리움, 가상자산, 시장, 가격",-,-,-,,-,-,-,202501,-,M,확정,1.31%,KOSIS_VALUE,hcx,비트코인 증감률,-,202501,M,hcx,증감률,1.31,-,-,N,%,증감률,증가,전월,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,"비트코인 가격, 이더리움 가격",,202501,M,202501,,%,%,rate,rate_change,unspecified,202412,Y,Y,,,READY,ELIGIBLE,
A0045-SP561E674AD0,A0045-SP561E674AD0-m2,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.",올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다.,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,국내공식통계,N,기타,비트코인 현재값,"비트코인, 이더리움, 가상자산, 시장, 가격",-,-,-,,-,-,-,202501,-,M,확정,9만7000달러,KOSIS_VALUE,hcx,비트코인 현재값,-,202501,M,hcx,현재값,97000,-,-,N,달러,수준값,증가,전월,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,"비트코인 가격, 이더리움 가격",,202501,M,202501,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,
A0045-SP561E674AD0,A0045-SP561E674AD0-m3,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.",올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다.,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,국내공식통계,N,기타,이더리움 증감률,"비트코인, 이더리움, 가상자산, 시장, 가격",-,-,-,,-,-,-,202501,-,M,확정,3.63%,KOSIS_VALUE,hcx,이더리움 증감률,-,202501,M,hcx,증감률,3.63,-,-,N,%,증감률,증가,전월,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,"비트코인 가격, 이더리움 가격",,202501,M,202501,,%,%,rate,rate_change,unspecified,202412,Y,Y,,,READY,ELIGIBLE,
A0045-SP561E674AD0,A0045-SP561E674AD0-m4,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"비트코인은 전주 대비 1.31% 상승한 9만7000달러, 이더리움은 3.63% 상승한 3400달러 선에서 거래 중이다.",올해 첫째 주 가상자산 시장은 연말 약세를 뒤로하고 소폭 상승했다.,미국의 신규 실업수당 청구 건수가 예상치 대비 낮은 21만1000건을 기록해 여전히 강한 고용으로 금리 인하 폭에 영향을 줄 수 있었지만 가상자산 시장은 이에 대해 크게 반응하지 않았다.,국내공식통계,N,기타,이더리움 현재값,"비트코인, 이더리움, 가상자산, 시장, 가격",-,-,-,,-,-,-,202501,-,M,확정,3400달러,KOSIS_VALUE,hcx,이더리움 현재값,-,202501,M,hcx,현재값,3400,-,-,N,달러,수준값,증가,전월,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,"비트코인 가격, 이더리움 가격",,202501,M,202501,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,
A0046-SP883575DAEF,A0046-SP883575DAEF-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,"0 2024년은 서학개미, 특히 미국 증시 투자자에게 완벽한 한 해였다.","반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",국내공식통계,N,금융·금리,나스닥종합지수와 S&P500지수의 연간 상승률,"미국 증시, 나스닥종합지수, S&P500지수, 연간 상승률",-,-,-,,-,-,-,2024,-,Y,확정,30%,KOSIS_VALUE,hcx,나스닥종합지수와 S&P500지수의 연간 상승률,-,2024,Y,hcx,증감률,30,-,-,N,%,증감률,증가,전년,나스닥종합지수와 S&P500지수의 연간 상승률은 30% 안팎을 기록했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,나스닥종합지수와 S&P500지수의 연간 상승률,,2024,Y,2024,,%,%,rate,rate_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,
