claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_grounded,extraction_scope,chunk_index
A0046-c003,A0046-c003-m2,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,"반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",-,-,여론조사·설문,N,금융·금리,코스피지수 및 코스닥지수 하락률,"코스피지수, 코스닥지수, 하락률, 9.9%, 21.7%",-,-,-,-,-,-,-,2024,-,-,확정,21.7%,KOSIS_VALUE,hcx,코스닥지수 하락률,-,2024,-,hcx,현재값,21.7,-,-,Y,%,증감률,감소,전년,"[2] 반면에 코스피지수와 코스닥지수는 연초보다 각각 9.9%, 21.7% 하락한 채 장을 마쳤다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0046-c004,A0046-c004-m1,A0046,[美친 증시]③ “작년 많이 오른 종목은 급등락 주의... 기술주는 대형보다 중·소형주”,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/6FL3VK5OUYSQJ5NKPXMCKUPCHQ,조선비즈는 미래에셋·NH투자·삼성·KB·신한투자·하나 등 6개 증권사 리서치센터장에게 올해 미국 증시 전망에 관해 물었다.,-,-,여론조사·설문,N,금융·금리,증권사 리서치센터장 수,"조선비즈, 설문조사, 증권사 리서치센터장, 6개",-,-,-,-,-,-,-,2025,-,-,확정,6개,KOSIS_VALUE,hcx,증권사 리서치센터장 수,-,2025,-,hcx,현재값,6,-,-,Y,개,수준값,유지,전년,[10] 조선비즈는 미래에셋·NH투자·삼성·KB·신한투자·하나 등 6개 증권사 리서치센터장에게 올해 미국 증시 전망에 관해 물었다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0047-c001,A0047-c001-m1,A0047,“욕심부리다가 또 탈락할라”… 눈높이 낮추는 ‘상장 재수생’들,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/BN43SMGOJ6JMA4RWSSI66VWIGY,"엑센추어의 PER은 당시 31배 수준이었고, 2024년 실적 기반 PER 추정치 역시 29.9배 수준이다.",-,-,개별기업,N,금융·금리,PER,"PER, 주가수익비율",-,-,-,-,-,-,-,2024,-,-,확정,31배,KOSIS_VALUE,hcx,엑센추어 PER,-,2024,-,hcx,현재값,31,-,-,N,배,수준값,유지,전년,"엑센추어의 PER은 당시 31배 수준이었고, 2024년 실적 기반 PER 추정치 역시 29.9배 수준이다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0047-c001,A0047-c001-m2,A0047,“욕심부리다가 또 탈락할라”… 눈높이 낮추는 ‘상장 재수생’들,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/BN43SMGOJ6JMA4RWSSI66VWIGY,"엑센추어의 PER은 당시 31배 수준이었고, 2024년 실적 기반 PER 추정치 역시 29.9배 수준이다.",-,-,개별기업,N,금융·금리,PER,"PER, 주가수익비율",-,-,-,-,-,-,-,2024,-,-,확정,29.9배,KOSIS_VALUE,hcx,엑센추어 PER 추정,-,2024,-,hcx,현재값,29.9,-,-,N,배,수준값,감소,전년,"엑센추어의 PER은 당시 31배 수준이었고, 2024년 실적 기반 PER 추정치 역시 29.9배 수준이다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0047-c002,A0047-c002-m1,A0047,“욕심부리다가 또 탈락할라”… 눈높이 낮추는 ‘상장 재수생’들,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/BN43SMGOJ6JMA4RWSSI66VWIGY,"케이뱅크는 지난해 8월 말 상장예비심사 승인을 획득했는데, 상장예비심사 효력이 승인일로부터 6개월 동안 유지되는 만큼 올해 2월까지는 상장을 마쳐야 한다.",-,-,기타,N,기타,상장 예비 심사 승인 후 유효 기간,-,-,-,-,-,-,-,-,2025,-,-,확정,6개월,CONDITION,hcx,유효 기간,-,2024H8,H,hcx,현재값,6,-,-,N,개월,수준값,유지,특정시점,"[47] 케이뱅크는 지난해 8월 말 상장예비심사 승인을 획득했는데, 상장예비심사 효력이 승인일로부터 6개월 동안 유지되는 만큼 올해 2월까지는 상장을 마쳐야 한다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,1
A0049-c001,A0049-c001-m1,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,-,-,국내공식통계,N,무역,해외 건설 누적 수주액,"해외 건설, 수주액, 1조달러",-,-,-,-,-,-,-,2025,-,-,확정,1조달러,KOSIS_VALUE,hcx,해외 건설 누적 수주액,-,-,-,hcx,현재값,1000000000000,-,-,N,달러,수준값,유지,전년,[8] 국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0049-c001,A0049-c001-m2,A0049,"태국 고속도로·바라카 원전… K건설, 59년만에 수주 1조달러",2025-01-04,https://www.chosun.com/economy/real_estate/2025/01/04/EP7S222PC5CNVDUHY6OXY2BAYU,국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,-,-,국내공식통계,N,무역,해외 건설 누적 수주액,"해외 건설, 수주액, 1조달러",-,-,-,-,-,-,-,2025,-,-,확정,1470조원,KOSIS_VALUE,hcx,해외 건설 누적 수주액,-,-,-,hcx,참고값,1470000000000000,-,-,Y,원,수준값,유지,전년,[8] 국토교통부는 우리 기업의 해외 건설 누적 수주액이 1조달러(약 1470조원)를 돌파했다고 3일 밝혔다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0050-c001,A0050-c001-m1,A0050,"""직장 하나론 소득 빠듯"" 너도나도 N잡러 시대, 직장인 부업 성공하려면",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/DKW3MEMILT2EXU3BFRNPMHNPWE,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,-,-,국내공식통계,N,고용,부업자 수,"부업자, 고용",-,-,-,-,-,-,-,2024년 1분기,-,Q,확정,55만 명,CONDITION,hcx,부업자 수,-,2024,Y,hcx,현재값,550000,-,-,N,명,수준값,증가,전년동기,[2] 통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0050-c001,A0050-c001-m2,A0050,"""직장 하나론 소득 빠듯"" 너도나도 N잡러 시대, 직장인 부업 성공하려면",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/DKW3MEMILT2EXU3BFRNPMHNPWE,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,-,-,국내공식통계,N,고용,부업자 수,"부업자, 고용",-,-,-,-,-,-,-,2024년 1분기,-,Q,확정,45만명,KOSIS_VALUE,hcx,부업자 수,-,2023,Y,hcx,이전값,450000,-,-,N,명,수준값,증가,전년동기,[2] 통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0050-c001,A0050-c001-m3,A0050,"""직장 하나론 소득 빠듯"" 너도나도 N잡러 시대, 직장인 부업 성공하려면",2025-01-04,https://www.chosun.com/economy/realty/investment_trends/2025/01/04/DKW3MEMILT2EXU3BFRNPMHNPWE,통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,-,-,국내공식통계,N,고용,부업자 수,"부업자, 고용",-,-,-,-,-,-,-,2024년 1분기,-,Q,확정,20%,CONDITION,rule_fallback,부업자 수,-,2024년 1분기,Q,rule_fallback,참고값,20,-,-,N,%,비중,증가,-,[2] 통계청 자료에 따르면 국내 부업자 수는 2023년 1분기 45만명에서 2024년 1분기 55만 명대로 20% 이상 증가했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c001,A0018-c001-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액,"수출액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,6838억달러,KOSIS_VALUE,hcx,총 수출액,-,2024,Y,hcx,현재값,683800000000,-,-,N,달러,수준값,증가,전년,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c001,A0018-c001-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액,"수출액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,8.2%,KOSIS_VALUE,hcx,총 수출액 증가율,-,2023,Y,hcx,증감률,8.2,-,-,N,%,증감률,증가,전년,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c001,A0018-c001-m3,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액,"수출액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,1006조원,KOSIS_VALUE,rule_fallback,수출액,-,2024,Y,rule_fallback,현재값,1006000000000000,-,-,Y,원,수준값,증가,-,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c002,A0018-c002-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액 증가율,"수출액, 증가율",전국,-,-,-,-,-,-,2024,-,Y,확정,6838억달러,KOSIS_VALUE,hcx,총 수출액,-,2024,Y,hcx,현재값,683800000000,-,-,N,달러,수준값,증가,전년,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c002,A0018-c002-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액 증가율,"수출액, 증가율",전국,-,-,-,-,-,-,2024,-,Y,확정,8.2%,KOSIS_VALUE,hcx,총 수출액 증가율,-,2023,Y,hcx,증감률,8.2,-,-,N,%,증감률,증가,전년,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c002,A0018-c002-m3,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,-,국내공식통계,N,무역,수출액 증가율,"수출액, 증가율",전국,-,-,-,-,-,-,2024,-,Y,확정,1006조원,KOSIS_VALUE,rule_fallback,수출액 증가율,-,2024,Y,rule_fallback,현재값,1006000000000000,-,-,Y,원,수준값,증가,-,[0] 1 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c003,A0018-c003-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,수입액 및 무역 흑자,"수입액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,6320억달러,KOSIS_VALUE,hcx,총 수입액,-,2024,Y,hcx,현재값,632000000000,-,-,N,달러,수준값,감소,전년,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c003,A0018-c003-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,수입액 및 무역 흑자,"수입액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,1.6%,KOSIS_VALUE,hcx,수입액 증감률,-,2024,Y,hcx,증감값,1.6,-,-,N,%,증감률,감소,전년,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c003,A0018-c003-m3,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,수입액 및 무역 흑자,"수입액, 무역 흑자",전국,-,-,-,-,-,-,2024,-,Y,확정,518억달러,KOSIS_VALUE,hcx,무역 흑자,-,2024,Y,hcx,현재값,51800000000,-,-,N,달러,수준값,증가,전년,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c004,A0018-c004-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,무역 흑자,무역 흑자,전국,-,-,-,-,-,-,2024,-,Y,확정,6320억달러,KOSIS_VALUE,hcx,수입액,-,2024,Y,hcx,현재값,632000000000,-,-,N,달러,수준값,감소,전년,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c004,A0018-c004-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,무역 흑자,무역 흑자,전국,-,-,-,-,-,-,2024,-,Y,확정,518억달러,KOSIS_VALUE,hcx,무역 흑자,-,2024,Y,hcx,현재값,51800000000,-,-,N,달러,수준값,증가,전년,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c004,A0018-c004-m3,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",-,-,국내공식통계,N,무역,무역 흑자,무역 흑자,전국,-,-,-,-,-,-,2024,-,Y,확정,1.6%,KOSIS_VALUE,rule_fallback,무역 흑자,-,2024,Y,rule_fallback,증감률,1.6,-,-,N,%,증감률,감소,-,"[3] 작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c005,A0018-c005-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,-,-,국내공식통계,N,무역,무역 흑자,무역 흑자,전국,-,-,-,-,-,-,2024,-,Y,확정,697억달러,KOSIS_VALUE,hcx,무역 흑자,-,2018,Y,hcx,이전값,69700000000,-,-,N,달러,수준값,증가,전년,[4] 작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0018-c005,A0018-c005-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,-,-,국내공식통계,N,무역,무역 흑자,무역 흑자,전국,-,-,-,-,-,-,2024,-,Y,확정,6년,CONTEXT,rule_fallback,무역 흑자,-,2024,Y,rule_fallback,참고값,6,-,-,N,년,수준값,-,-,[4] 작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
