gold_id,claim_id,article_id,title,date,url,claim_text,claim_type,claim_value,claim_unit,gold_label,gold_label_tier,gold_verifiable,gold_ready,human_reviewed,gold_org_id,gold_tbl_id,gold_tbl_name,gold_obj_l1,gold_obj_l2,gold_itm_id,gold_item_name,gold_category_name,gold_prd_se,gold_period,gold_previous_period,gold_source_value,gold_previous_source_value,gold_source_unit,gold_actual_value,gold_derivation_method,gold_coordinate_status,gold_label_source,gold_evidence_url,gold_evidence_batch,gold_retrieved_at
MCPG-186,C03555,448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,"작년 12월 소매판매는 전월 대비 0.6% 감소해, 9월(-0.3%·10월(-0.7%)·11월(보합)에 이어 4개월 연속으로 감소하는 흐름을 보였다.",CHANGE_RATE,-0.7,"['월', '%', '월', '%', '월', '%', '월', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,M,202411,202410,105.1,103.7,2020＝100,1.3500482160077063,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.661Z
MCPG-187,C04755,601,빚 못 갚은 자영업자 중 60대 이상이 가장 많았던 이유,2025-02-16,https://www.chosun.com/economy/economy_general/2025/02/16/JPSR6CUW55HPNKX73PTUAYO4RA,작년 우리나라 소매 판매액은 2.2% 줄어 신용카드 대란 사태가 있던 2003년(-3.2%) 이후 21년 만에 가장 큰 폭으로 줄었다.,CHANGE_RATE,-3.2,"['%', '년', '%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,Y,2024,2023,102.1,104.1,2020＝100,-1.921229586935639,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.661Z
MCPG-188,C07771,985,경기 침체로 음식점·유원지 손님 ‘뚝’... 매출 급감,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/MHBMUOYKGBHQFIXQFRTZUVKWYI,◇해안 관광 무너지자 탕·구이용 가리비 가격 반 토막 실제 유원지·놀이공원 서비스업 생산지수는 지난 1월 낙폭이 8.2%에 달해 지난 2021년 1월(-78%) 이후 낙폭이 역대 최대치를 기록했다.,LEVEL,-78.0,"['월', '%', '년', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1KC2020,산업별 서비스업생산지수(2020＝100.0),T,N/A,T1,경상지수,총지수,M,202101,N/A,98.3,N/A,2020＝100,98.3,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1KC2020&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-189,C09017,1164,생산·소비·투자 2달 만에 ‘트리플 증가’...설 연휴로 연초 경기 등락 커,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/7OFBJ6XSYZAL3MWER6FBINVWN4,"전자부품(9.1%)과 전기장비(6%) 등 생산이 늘어나면서 제조업 생산이 0.8% 증가했고, 자동차 판매(9.5%) 등 도·소매업(6.5%)과 금융·보험(2.3%) 생산 증가에 힘입어 서비스업 생산도 전월 대비 0.5% 늘었다.",CHANGE_RATE,0.5,"['%', '%', '%', '%', '%', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1KC2020,산업별 서비스업생산지수(2020＝100.0),T,N/A,T1,경상지수,총지수,M,202502,202501,126.9,128.3,2020＝100,-1.091192517537027,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1KC2020&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-190,C14809,1944,3개월만에 생산·소비·투자 ‘트리플 감소’...다시 고개 든 경기 부진,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/DA5UIPBNGBANNJUP4OGVELDMBA,"서비스 소비를 나타내는 서비스업 생산은 도소매 등에서 늘었지만, 전문·과학·기술, 금융·보험 등에서 줄면서 전월보다 0.1% 감소했다.",CHANGE_RATE,0.1,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1KC2020,산업별 서비스업생산지수(2020＝100.0),T,N/A,T1,경상지수,총지수,M,202504,202503,133.9,136.5,2020＝100,-1.9047619047619007,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1KC2020&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-191,C20438,2702,"KDI “소비 회복에 경기 다소 개선”…석 달째 같은 진단, 현실은?",2025-11-09,https://www.chosun.com/economy/economy_general/2025/11/09/PU2BGMNE3JEOBM3XGQRSWQLMP4/,9월 서비스업생산은 전년 동월 대비 6.2% 증가했다.,CHANGE_RATE,6.2,"['월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1KC2020,산업별 서비스업생산지수(2020＝100.0),T,N/A,T1,경상지수,총지수,M,202409,202309,129.2,128.1,2020＝100,0.8587041373926576,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1KC2020&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-192,C09209,1191,산불 피해 농가에 생계비 120만~187만원 지급...세금 감면·유예도,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/HIHVI4FWMNBMBA7ICNIQLXJRRU,2 정부가 사상 최대 규모의 산림을 불태운 영남권 산불로 피해를 입은 농가들에 대해 피해율이 50% 이상인 경우 생계비와 학자금을 지원하기로 했다.,LEVEL,50.0,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1EA1011,행정구역(시군구)별 농가 농가인구,00,N/A,T00,농가,전국,Y,2024,N/A,973707.0,N/A,가구,973707.0,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1EA1011&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-193,C00177,18,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",CHANGE_RATE,1.6,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.7763,N/A,13103112831T1,수출액,다이오드트랜지스터 기타 이와 유사한 반도체 디바이스,Y,2024,2023,3601287.0,3702260.0,천달러,-2.727334114837964,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-194,C00181,18,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,LEVEL,8000.0,"['월', '년', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.7763,N/A,13103112831T1,수출액,다이오드트랜지스터 기타 이와 유사한 반도체 디바이스,M,202412,N/A,274344.0,N/A,천달러,27434.4,MCP current value × source unit scale (0.1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-195,C00515,57,"“보험사, 올해 경기 불확실성 확대로 인한 유동성 모니터링 강화해야”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/4RQQJHQPRSPR4FCEJPVQ2FVIJE,연구원은 올해 내수가 완만히 개선되는 가운데 수출 증가세가 둔화하면서 경제성장률은 작년에 비해 다소 하락한 2% 수준이 될 것으로 예상했다.,CHANGE_RATE,2.0,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.A,N/A,13103112831T1,수출액,총액,Y,2024,2023,683609488.0,632225824.0,천달러,8.127422520469521,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-196,C00593,70,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,특히 지난해 반도체(122.8%)와 자동차(8.2%) 등 주요 품목들의 대미 수출이 활기를 띠면서 중국 뒤를 바짝 따라잡은 것이다.,LEVEL,8.2,"['%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11006_FRM101,국가별 수출액 수입액,13102103829E.US,N/A,13103103829T1,수출액,미국,Y,2024,N/A,127761371.0,N/A,천달러,127761371.0,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11006_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-197,C00688,81,"테슬라 Y, 벤츠·BMW 제쳐… 2년 연속 최고 인기 수입차",2025-01-07,https://www.chosun.com/economy/auto/2025/01/07/LZQVWHYSWNHDFOXAWZNALC57BY,전체 수입차 판매는 2023년(27만1034대)보다 2.9% 감소한 26만3288대에 그쳤다.,CHANGE_RATE,2.9,"['년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.A,N/A,13103112831T2,수입액,총액,Y,2023,2022,642572126.0,731369657.0,천달러,-12.14126538476288,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-198,C00811,103,라면·냉동 김밥… K푸드 수출 1위는 미국,2025-01-08,https://www.chosun.com/economy/economy_general/2025/01/08/OCB6UW6X6NHHJAWKHI34GRQSBI,"7일 농림축산식품부에 따르면, 지난해 K푸드+ 수출액은 130억3000만달러로 1년 전보다 6.1% 증가한 역대 최고치를 기록했다.",CHANGE_RATE,6.1,"['일', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11006_FRM101,국가별 수출액 수입액,13102103829E.US,N/A,13103103829T1,수출액,미국,Y,2024,2023,127761371.0,115696334.0,천달러,10.428192997022705,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11006_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-199,C01335,185,"수입차 시장, IMF 이후 처음 2년 연속 역성장",2025-01-15,https://www.chosun.com/economy/auto/2025/01/15/MS2YWXFVJVFGVKZPZIJZ6DXAAU,"2023년에도 전년 대비 수입차 판매량이 4.4％ 줄었는데, 2년 연속 줄어든 것이다.",CHANGE_RATE,4.4,"['년', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.A,N/A,13103112831T2,수입액,총액,Y,2024,2023,631767209.0,642572126.0,천달러,-1.6815103803615659,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
MCPG-200,C01341,186,"현대차·기아, 친환경車 수출… 작년 70만대 넘어 ‘역대 최다’",2025-01-15,https://www.chosun.com/economy/auto/2025/01/15/PDBPQYU6K5F2ZBE6G2Z2LNEZQI,하이브리드차 수출은 전년 대비 44.6% 증가한 39만7200대로 전체 친환경차 수출의 56.1%를 차지했다.,CHANGE_RATE,56.1,"['%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,360,DT_1R11001_FRM101,품목별 수출액 수입액,13102112831A.A,N/A,13103112831T1,수출액,총액,Y,2024,2023,683609488.0,632225824.0,천달러,8.127422520469521,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=360&tblId=DT_1R11001_FRM101&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.662Z
